Index,1,2,3,5,6,7,8,9,9
Image,,,,,,,,,
Name,dummy,AnnualSST-FF-RCP2.6,annualphytoplankton-FF-ECS-RCP2.6,annualDOsurface-FF-ECS-RCP2.6,annualpHsurface-FF-ECS-RCP2.6,AnnualSST-FF-RCP8.5,annualphytoplankton-FF-ECS-RCP8.5,annualDOsurface-FF-ECS-RCP8.5,annualpHsurface-FF-ECS-RCP8.5
2000,1,10,0.969112,1,1,10,1.066023,1.1,1.1
February,1,10.00165153,0.9536679,1,1,10.00330306,1.049035,1.1,1.1
March,1,10.00330306,0.9536679,1,1,10.00660611,1.049035,1.1,1.1
April,1,10.00495458,0.9536679,1,1,10.00990917,1.049035,1.1,1.1
May,1,10.00660611,0.9536679,1,1,10.01321222,1.049035,1.1,1.1
June,1,10.00825764,0.9459459,1,1,10.01651528,1.04054,1.1,1.1
July,1,10.00990917,0.9343629,1,1,10.01981833,1.027799,1.1,1.1
August,1,10.01156069,0.9227799,1,1,10.02312139,1.015058,1.1,1.1
September,1,10.01321222,0.9189189,1,1,10.02642444,1.010811,1.1,1.1
October,1,10.01486375,0.9189189,1,1,10.0297275,1.010811,1.1,1.1
November,1,10.01651528,0.9189189,1,1,10.03303055,1.010811,1.1,1.1
December,1,10.0181668,0.9073359,1,1,10.03633361,0.9980695,1.1,1.1
2001,1,10.01981833,0.8918919,1,1,10.03963666,0.9810811,1.1,1.1
February,1,10.02146986,0.8880309,1,1,10.04293972,0.976834,1.1,1.1
March,1,10.02312139,0.8687259,1,1,10.04624277,0.9555985,1.1,1.1
April,1,10.02477291,0.8571429,1,1,10.04954583,0.9428572,1.1,1.1
May,1,10.02642444,0.8571429,1,1,10.05284889,0.9428572,1.1,1.1
June,1,10.02807597,0.8571429,1,1,10.05615194,0.9428572,1.1,1.1
July,1,10.0297275,0.8455598,1,1,10.059455,0.9301158,1.1,1.1
August,1,10.03137903,0.8339768,1,1,10.06275805,0.9173745,1.1,1.1
September,1,10.03303055,0.8185328,1,1,10.06606111,0.9003861,1.1,1.1
October,1,10.03468208,0.7992278,1,1,10.06936416,0.8791506,1.1,1.1
November,1,10.03633361,0.7606177,1,1,10.07266722,0.8366795,1.1,1.1
December,1,10.03798514,0.7277992,1,1,10.07597027,0.8005791,1.1,1.1
2002,1,10.03963666,1,1,1,10.07927333,1.1,1.1,1.1
February,1,10.04128819,1,1,1,10.08257638,1.1,1.1,1.1
March,1,10.04293972,1,1,1,10.08587944,1.1,1.1,1.1
April,1,10.04459125,1,1,1,10.08918249,1.1,1.1,1.1
May,1,10.04624277,1,1,1,10.09248555,1.1,1.1,1.1
June,1,10.0478943,1,1,1,10.0957886,1.1,1.1,1.1
July,1,10.04954583,1,1,1,10.09909166,1.1,1.1,1.1
August,1,10.05119736,1,1,1,10.10239472,1.1,1.1,1.1
September,1,10.05284889,1,1,1,10.10569777,1.1,1.1,1.1
October,1,10.05450041,1,1,1,10.10900083,1.1,1.1,1.1
November,1,10.05615194,1,1,1,10.11230388,1.1,1.1,1.1
December,1,10.05780347,1,1,1,10.11560694,1.1,1.1,1.1
2003,1,10.059455,1,1,1,10.11890999,1.1,1.1,1.1
February,1,10.06110652,1,1,1,10.12221305,1.1,1.1,1.1
March,1,10.06275805,1,1,1,10.1255161,1.1,1.1,1.1
April,1,10.06440958,1,1,1,10.12881916,1.1,1.1,1.1
May,1,10.06606111,1,1,1,10.13212221,1.1,1.1,1.1
June,1,10.06771263,1,1,1,10.13542527,1.1,1.1,1.1
July,1,10.06936416,1,1,1,10.13872832,1.1,1.1,1.1
August,1,10.07101569,1,1,1,10.14203138,1.1,1.1,1.1
September,1,10.07266722,1,1,1,10.14533443,1.1,1.1,1.1
October,1,10.07431874,1,1,1,10.14863749,1.1,1.1,1.1
November,1,10.07597027,1,1,1,10.15194055,1.1,1.1,1.1
December,1,10.0776218,1,1,1,10.1552436,1.1,1.1,1.1
2004,1,10.07927333,1,1,1,10.15854666,1.1,1.1,1.1
February,1,10.08092486,1,1,1,10.16184971,1.1,1.1,1.1
March,1,10.08257638,1,1,1,10.16515277,1.1,1.1,1.1
April,1,10.08422791,1,1,1,10.16845582,1.1,1.1,1.1
May,1,10.08587944,1,1,1,10.17175888,1.1,1.1,1.1
June,1,10.08753097,1,1,1,10.17506193,1.1,1.1,1.1
July,1,10.08918249,1,1,1,10.17836499,1.1,1.1,1.1
August,1,10.09083402,1,1,1,10.18166804,1.1,1.1,1.1
September,1,10.09248555,1,1,1,10.1849711,1.1,1.1,1.1
October,1,10.09413708,1,1,1,10.18827415,1.1,1.1,1.1
November,1,10.0957886,1,1,1,10.19157721,1.1,1.1,1.1
December,1,10.09744013,1,1,1,10.19488026,1.1,1.1,1.1
2005,1,10.09909166,1,1,1,10.19818332,1.1,1.1,1.1
February,1,10.10074319,1,1,1,10.20148637,1.1,1.1,1.1
March,1,10.10239472,1,1,1,10.20478943,1.1,1.1,1.1
April,1,10.10404624,1,1,1,10.20809249,1.1,1.1,1.1
May,1,10.10569777,1,1,1,10.21139554,1.1,1.1,1.1
June,1,10.1073493,1,1,1,10.2146986,1.1,1.1,1.1
July,1,10.10900083,1,1,1,10.21800165,1.1,1.1,1.1
August,1,10.11065235,1,1,1,10.22130471,1.1,1.1,1.1
September,1,10.11230388,1,1,1,10.22460776,1.1,1.1,1.1
October,1,10.11395541,1,1,1,10.22791082,1.1,1.1,1.1
November,1,10.11560694,1,1,1,10.23121387,1.1,1.1,1.1
December,1,10.11725846,1,1,1,10.23451693,1.1,1.1,1.1
2006,1,10.11890999,1,1,1,10.23781998,1.1,1.1,1.1
February,1,10.12056152,1,1,1,10.24112304,1.1,1.1,1.1
March,1,10.12221305,1,1,1,10.24442609,1.1,1.1,1.1
April,1,10.12386457,1,1,1,10.24772915,1.1,1.1,1.1
May,1,10.1255161,1,1,1,10.2510322,1.1,1.1,1.1
June,1,10.12716763,1,1,1,10.25433526,1.1,1.1,1.1
July,1,10.12881916,1,1,1,10.25763832,1.1,1.1,1.1
August,1,10.13047069,1,1,1,10.26094137,1.1,1.1,1.1
September,1,10.13212221,1,1,1,10.26424443,1.1,1.1,1.1
October,1,10.13377374,1,1,1,10.26754748,1.1,1.1,1.1
November,1,10.13542527,1,1,1,10.27085054,1.1,1.1,1.1
December,1,10.1370768,1,1,1,10.27415359,1.1,1.1,1.1
2007,1,10.13872832,1,1,1,10.27745665,1.1,1.1,1.1
February,1,10.14037985,1,1,1,10.2807597,1.1,1.1,1.1
March,1,10.14203138,1,1,1,10.28406276,1.1,1.1,1.1
April,1,10.14368291,1,1,1,10.28736581,1.1,1.1,1.1
May,1,10.14533443,1,1,1,10.29066887,1.1,1.1,1.1
June,1,10.14698596,1,1,1,10.29397192,1.1,1.1,1.1
July,1,10.14863749,1,1,1,10.29727498,1.1,1.1,1.1
August,1,10.15028902,1,1,1,10.30057803,1.1,1.1,1.1
September,1,10.15194055,1,1,1,10.30388109,1.1,1.1,1.1
October,1,10.15359207,1,1,1,10.30718415,1.1,1.1,1.1
November,1,10.1552436,1,1,1,10.3104872,1.1,1.1,1.1
December,1,10.15689513,1,1,1,10.31379026,1.1,1.1,1.1
2008,1,10.15854666,1,1,1,10.31709331,1.1,1.1,1.1
February,1,10.16019818,1,1,1,10.32039637,1.1,1.1,1.1
March,1,10.16184971,1,1,1,10.32369942,1.1,1.1,1.1
April,1,10.16350124,1,1,1,10.32700248,1.1,1.1,1.1
May,1,10.16515277,1,1,1,10.33030553,1.1,1.1,1.1
June,1,10.16680429,1,1,1,10.33360859,1.1,1.1,1.1
July,1,10.16845582,1,1,1,10.33691164,1.1,1.1,1.1
August,1,10.17010735,1,1,1,10.3402147,1.1,1.1,1.1
September,1,10.17175888,1,1,1,10.34351775,1.1,1.1,1.1
October,1,10.1734104,1,1,1,10.34682081,1.1,1.1,1.1
November,1,10.17506193,1,1,1,10.35012386,1.1,1.1,1.1
December,1,10.17671346,1,1,1,10.35342692,1.1,1.1,1.1
2009,1,10.17836499,1,1,1,10.35672998,1.1,1.1,1.1
February,1,10.18001652,1,1,1,10.36003303,1.1,1.1,1.1
March,1,10.18166804,1,1,1,10.36333609,1.1,1.1,1.1
April,1,10.18331957,1,1,1,10.36663914,1.1,1.1,1.1
May,1,10.1849711,1,1,1,10.3699422,1.1,1.1,1.1
June,1,10.18662263,1,1,1,10.37324525,1.1,1.1,1.1
July,1,10.18827415,1,1,1,10.37654831,1.1,1.1,1.1
August,1,10.18992568,1,1,1,10.37985136,1.1,1.1,1.1
September,1,10.19157721,1,1,1,10.38315442,1.1,1.1,1.1
October,1,10.19322874,1,1,1,10.38645747,1.1,1.1,1.1
November,1,10.19488026,1,1,1,10.38976053,1.1,1.1,1.1
December,1,10.19653179,1,1,1,10.39306358,1.1,1.1,1.1
2010,1,10.19818332,1,1,1,10.39636664,1.1,1.1,1.1
February,1,10.19983485,1,1,1,10.39966969,1.1,1.1,1.1
March,1,10.20148637,1,1,1,10.40297275,1.1,1.1,1.1
April,1,10.2031379,1,1,1,10.40627581,1.1,1.1,1.1
May,1,10.20478943,1,1,1,10.40957886,1.1,1.1,1.1
June,1,10.20644096,1,1,1,10.41288192,1.1,1.1,1.1
July,1,10.20809249,1,1,1,10.41618497,1.1,1.1,1.1
August,1,10.20974401,1,1,1,10.41948803,1.1,1.1,1.1
September,1,10.21139554,1,1,1,10.42279108,1.1,1.1,1.1
October,1,10.21304707,1,1,1,10.42609414,1.1,1.1,1.1
November,1,10.2146986,1,1,1,10.42939719,1.1,1.1,1.1
December,1,10.21635012,1,1,1,10.43270025,1.1,1.1,1.1
2011,1,10.21800165,1,1,1,10.4360033,1.1,1.1,1.1
February,1,10.21965318,1,1,1,10.43930636,1.1,1.1,1.1
March,1,10.22130471,1,1,1,10.44260941,1.1,1.1,1.1
April,1,10.22295623,1,1,1,10.44591247,1.1,1.1,1.1
May,1,10.22460776,1,1,1,10.44921552,1.1,1.1,1.1
June,1,10.22625929,1,1,1,10.45251858,1.1,1.1,1.1
July,1,10.22791082,1,1,1,10.45582164,1.1,1.1,1.1
August,1,10.22956235,1,1,1,10.45912469,1.1,1.1,1.1
September,1,10.23121387,1,1,1,10.46242775,1.1,1.1,1.1
October,1,10.2328654,1,1,1,10.4657308,1.1,1.1,1.1
November,1,10.23451693,1,1,1,10.46903386,1.1,1.1,1.1
December,1,10.23616846,1,1,1,10.47233691,1.1,1.1,1.1
2012,1,10.23781998,1,1,1,10.47563997,1.1,1.1,1.1
February,1,10.23947151,1,1,1,10.47894302,1.1,1.1,1.1
March,1,10.24112304,1,1,1,10.48224608,1.1,1.1,1.1
April,1,10.24277457,1,1,1,10.48554913,1.1,1.1,1.1
May,1,10.24442609,1,1,1,10.48885219,1.1,1.1,1.1
June,1,10.24607762,1,1,1,10.49215524,1.1,1.1,1.1
July,1,10.24772915,1,1,1,10.4954583,1.1,1.1,1.1
August,1,10.24938068,1,1,1,10.49876135,1.1,1.1,1.1
September,1,10.2510322,1,1,1,10.50206441,1.1,1.1,1.1
October,1,10.25268373,1,1,1,10.50536746,1.1,1.1,1.1
November,1,10.25433526,1,1,1,10.50867052,1.1,1.1,1.1
December,1,10.25598679,1,1,1,10.51197358,1.1,1.1,1.1
2013,1,10.25763832,1,1,1,10.51527663,1.1,1.1,1.1
February,1,10.25928984,1,1,1,10.51857969,1.1,1.1,1.1
March,1,10.26094137,1,1,1,10.52188274,1.1,1.1,1.1
April,1,10.2625929,1,1,1,10.5251858,1.1,1.1,1.1
May,1,10.26424443,1,1,1,10.52848885,1.1,1.1,1.1
June,1,10.26589595,1,1,1,10.53179191,1.1,1.1,1.1
July,1,10.26754748,1,1,1,10.53509496,1.1,1.1,1.1
August,1,10.26919901,1,1,1,10.53839802,1.1,1.1,1.1
September,1,10.27085054,1,1,1,10.54170107,1.1,1.1,1.1
October,1,10.27250206,1,1,1,10.54500413,1.1,1.1,1.1
November,1,10.27415359,1,1,1,10.54830718,1.1,1.1,1.1
December,1,10.27580512,1,1,1,10.55161024,1.1,1.1,1.1
2014,1,10.27745665,1,1,1,10.55491329,1.1,1.1,1.1
February,1,10.27910818,1,1,1,10.55821635,1.1,1.1,1.1
March,1,10.2807597,1,1,1,10.56151941,1.1,1.1,1.1
April,1,10.28241123,1,1,1,10.56482246,1.1,1.1,1.1
May,1,10.28406276,1,1,1,10.56812552,1.1,1.1,1.1
June,1,10.28571429,1,1,1,10.57142857,1.1,1.1,1.1
July,1,10.28736581,1,1,1,10.57473163,1.1,1.1,1.1
August,1,10.28901734,1,1,1,10.57803468,1.1,1.1,1.1
September,1,10.29066887,1,1,1,10.58133774,1.1,1.1,1.1
October,1,10.2923204,1,1,1,10.58464079,1.1,1.1,1.1
November,1,10.29397192,1,1,1,10.58794385,1.1,1.1,1.1
December,1,10.29562345,1,1,1,10.5912469,1.1,1.1,1.1
2015,1,10.29727498,1,1,1,10.59454996,1.1,1.1,1.1
February,1,10.29892651,1,1,1,10.59785301,1.1,1.1,1.1
March,1,10.30057803,1,1,1,10.60115607,1.1,1.1,1.1
April,1,10.30222956,1,1,1,10.60445912,1.1,1.1,1.1
May,1,10.30388109,1,1,1,10.60776218,1.1,1.1,1.1
June,1,10.30553262,1,1,1,10.61106524,1.1,1.1,1.1
July,1,10.30718415,1,1,1,10.61436829,1.1,1.1,1.1
August,1,10.30883567,1,1,1,10.61767135,1.1,1.1,1.1
September,1,10.3104872,1,1,1,10.6209744,1.1,1.1,1.1
October,1,10.31213873,1,1,1,10.62427746,1.1,1.1,1.1
November,1,10.31379026,1,1,1,10.62758051,1.1,1.1,1.1
December,1,10.31544178,1,1,1,10.63088357,1.1,1.1,1.1
2016,1,10.31709331,1,1,1,10.63418662,1.1,1.1,1.1
February,1,10.31874484,1,1,1,10.63748968,1.1,1.1,1.1
March,1,10.32039637,1,1,1,10.64079273,1.1,1.1,1.1
April,1,10.32204789,1,1,1,10.64409579,1.1,1.1,1.1
May,1,10.32369942,1,1,1,10.64739884,1.1,1.1,1.1
June,1,10.32535095,1,1,1,10.6507019,1.1,1.1,1.1
July,1,10.32700248,1,1,1,10.65400495,1.1,1.1,1.1
August,1,10.328654,1,1,1,10.65730801,1.1,1.1,1.1
September,1,10.33030553,1,1,1,10.66061107,1.1,1.1,1.1
October,1,10.33195706,1,1,1,10.66391412,1.1,1.1,1.1
November,1,10.33360859,1,1,1,10.66721718,1.1,1.1,1.1
December,1,10.33526012,1,1,1,10.67052023,1.1,1.1,1.1
2017,1,10.33691164,1,1,1,10.67382329,1.1,1.1,1.1
February,1,10.33856317,1,1,1,10.67712634,1.1,1.1,1.1
March,1,10.3402147,1,1,1,10.6804294,1.1,1.1,1.1
April,1,10.34186623,1,1,1,10.68373245,1.1,1.1,1.1
May,1,10.34351775,1,1,1,10.68703551,1.1,1.1,1.1
June,1,10.34516928,1,1,1,10.69033856,1.1,1.1,1.1
July,1,10.34682081,1,1,1,10.69364162,1.1,1.1,1.1
August,1,10.34847234,1,1,1,10.69694467,1.1,1.1,1.1
September,1,10.35012386,1,1,1,10.70024773,1.1,1.1,1.1
October,1,10.35177539,1,1,1,10.70355078,1.1,1.1,1.1
November,1,10.35342692,1,1,1,10.70685384,1.1,1.1,1.1
December,1,10.35507845,1,1,1,10.7101569,1.1,1.1,1.1
2018,1,10.35672998,1,1,1,10.71345995,1.1,1.1,1.1
February,1,10.3583815,1,1,1,10.71676301,1.1,1.1,1.1
March,1,10.36003303,1,1,1,10.72006606,1.1,1.1,1.1
April,1,10.36168456,1,1,1,10.72336912,1.1,1.1,1.1
May,1,10.36333609,1,1,1,10.72667217,1.1,1.1,1.1
June,1,10.36498761,1,1,1,10.72997523,1.1,1.1,1.1
July,1,10.36663914,1,1,1,10.73327828,1.1,1.1,1.1
August,1,10.36829067,1,1,1,10.73658134,1.1,1.1,1.1
September,1,10.3699422,1,1,1,10.73988439,1.1,1.1,1.1
October,1,10.37159372,1,1,1,10.74318745,1.1,1.1,1.1
November,1,10.37324525,1,1,1,10.7464905,1.1,1.1,1.1
December,1,10.37489678,1,1,1,10.74979356,1.1,1.1,1.1
2019,1,10.37654831,1,1,1,10.75309661,1.1,1.1,1.1
February,1,10.37819983,1,1,1,10.75639967,1.1,1.1,1.1
March,1,10.37985136,1,1,1,10.75970273,1.1,1.1,1.1
April,1,10.38150289,1,1,1,10.76300578,1.1,1.1,1.1
May,1,10.38315442,1,1,1,10.76630884,1.1,1.1,1.1
June,1,10.38480595,1,1,1,10.76961189,1.1,1.1,1.1
July,1,10.38645747,1,1,1,10.77291495,1.1,1.1,1.1
August,1,10.388109,1,1,1,10.776218,1.1,1.1,1.1
September,1,10.38976053,1,1,1,10.77952106,1.1,1.1,1.1
October,1,10.39141206,1,1,1,10.78282411,1.1,1.1,1.1
November,1,10.39306358,1,1,1,10.78612717,1.1,1.1,1.1
December,1,10.39471511,1,1,1,10.78943022,1.1,1.1,1.1
2020,1,10.39636664,1,1,1,10.79273328,1.1,1.1,1.1
February,1,10.39801817,1,1,1,10.79603633,1.1,1.1,1.1
March,1,10.39966969,1,1,1,10.79933939,1.1,1.1,1.1
April,1,10.40132122,1,1,1,10.80264244,1.1,1.1,1.1
May,1,10.40297275,1,1,1,10.8059455,1.1,1.1,1.1
June,1,10.40462428,1,1,1,10.80924855,1.1,1.1,1.1
July,1,10.40627581,1,1,1,10.81255161,1.1,1.1,1.1
August,1,10.40792733,1,1,1,10.81585467,1.1,1.1,1.1
September,1,10.40957886,1,1,1,10.81915772,1.1,1.1,1.1
October,1,10.41123039,1,1,1,10.82246078,1.1,1.1,1.1
November,1,10.41288192,1,1,1,10.82576383,1.1,1.1,1.1
December,1,10.41453344,1,1,1,10.82906689,1.1,1.1,1.1
2021,1,10.41618497,1,1,1,10.83236994,1.1,1.1,1.1
February,1,10.4178365,1,1,1,10.835673,1.1,1.1,1.1
March,1,10.41948803,1,1,1,10.83897605,1.1,1.1,1.1
April,1,10.42113955,1,1,1,10.84227911,1.1,1.1,1.1
May,1,10.42279108,1,1,1,10.84558216,1.1,1.1,1.1
June,1,10.42444261,1,1,1,10.84888522,1.1,1.1,1.1
July,1,10.42609414,1,1,1,10.85218827,1.1,1.1,1.1
August,1,10.42774566,1,1,1,10.85549133,1.1,1.1,1.1
September,1,10.42939719,1,1,1,10.85879438,1.1,1.1,1.1
October,1,10.43104872,1,1,1,10.86209744,1.1,1.1,1.1
November,1,10.43270025,1,1,1,10.8654005,1.1,1.1,1.1
December,1,10.43435178,1,1,1,10.86870355,1.1,1.1,1.1
2022,1,10.4360033,1,1,1,10.87200661,1.1,1.1,1.1
February,1,10.43765483,1,1,1,10.87530966,1.1,1.1,1.1
March,1,10.43930636,1,1,1,10.87861272,1.1,1.1,1.1
April,1,10.44095789,1,1,1,10.88191577,1.1,1.1,1.1
May,1,10.44260941,1,1,1,10.88521883,1.1,1.1,1.1
June,1,10.44426094,1,1,1,10.88852188,1.1,1.1,1.1
July,1,10.44591247,1,1,1,10.89182494,1.1,1.1,1.1
August,1,10.447564,1,1,1,10.89512799,1.1,1.1,1.1
September,1,10.44921552,1,1,1,10.89843105,1.1,1.1,1.1
October,1,10.45086705,1,1,1,10.9017341,1.1,1.1,1.1
November,1,10.45251858,1,1,1,10.90503716,1.1,1.1,1.1
December,1,10.45417011,1,1,1,10.90834021,1.1,1.1,1.1
2023,1,10.45582164,1,1,1,10.91164327,1.1,1.1,1.1
February,1,10.45747316,1,1,1,10.91494633,1.1,1.1,1.1
March,1,10.45912469,1,1,1,10.91824938,1.1,1.1,1.1
April,1,10.46077622,1,1,1,10.92155244,1.1,1.1,1.1
May,1,10.46242775,1,1,1,10.92485549,1.1,1.1,1.1
June,1,10.46407927,1,1,1,10.92815855,1.1,1.1,1.1
July,1,10.4657308,1,1,1,10.9314616,1.1,1.1,1.1
August,1,10.46738233,1,1,1,10.93476466,1.1,1.1,1.1
September,1,10.46903386,1,1,1,10.93806771,1.1,1.1,1.1
October,1,10.47068538,1,1,1,10.94137077,1.1,1.1,1.1
November,1,10.47233691,1,1,1,10.94467382,1.1,1.1,1.1
December,1,10.47398844,1,1,1,10.94797688,1.1,1.1,1.1
2024,1,10.47563997,1,1,1,10.95127993,1.1,1.1,1.1
February,1,10.47729149,1,1,1,10.95458299,1.1,1.1,1.1
March,1,10.47894302,1,1,1,10.95788604,1.1,1.1,1.1
April,1,10.48059455,1,1,1,10.9611891,1.1,1.1,1.1
May,1,10.48224608,1,1,1,10.96449216,1.1,1.1,1.1
June,1,10.48389761,1,1,1,10.96779521,1.1,1.1,1.1
July,1,10.48554913,1,1,1,10.97109827,1.1,1.1,1.1
August,1,10.48720066,1,1,1,10.97440132,1.1,1.1,1.1
September,1,10.48885219,1,1,1,10.97770438,1.1,1.1,1.1
October,1,10.49050372,1,1,1,10.98100743,1.1,1.1,1.1
November,1,10.49215524,1,1,1,10.98431049,1.1,1.1,1.1
December,1,10.49380677,1,1,1,10.98761354,1.1,1.1,1.1
2025,1,10.4954583,1,1,1,10.9909166,1.1,1.1,1.1
February,1,10.49710983,1,1,1,10.99421965,1.1,1.1,1.1
March,1,10.49876135,1,1,1,10.99752271,1.1,1.1,1.1
April,1,10.50041288,1,1,1,11.00082576,1.1,1.1,1.1
May,1,10.50206441,1,1,1,11.00412882,1.1,1.1,1.1
June,1,10.50371594,1,1,1,11.00743187,1.1,1.1,1.1
July,1,10.50536746,1,1,1,11.01073493,1.1,1.1,1.1
August,1,10.50701899,1,1,1,11.01403799,1.1,1.1,1.1
September,1,10.50867052,1,1,1,11.01734104,1.1,1.1,1.1
October,1,10.51032205,1,1,1,11.0206441,1.1,1.1,1.1
November,1,10.51197358,1,1,1,11.02394715,1.1,1.1,1.1
December,1,10.5136251,1,1,1,11.02725021,1.1,1.1,1.1
2026,1,10.51527663,1,1,1,11.03055326,1.1,1.1,1.1
February,1,10.51692816,1,1,1,11.03385632,1.1,1.1,1.1
March,1,10.51857969,1,1,1,11.03715937,1.1,1.1,1.1
April,1,10.52023121,1,1,1,11.04046243,1.1,1.1,1.1
May,1,10.52188274,1,1,1,11.04376548,1.1,1.1,1.1
June,1,10.52353427,1,1,1,11.04706854,1.1,1.1,1.1
July,1,10.5251858,1,1,1,11.05037159,1.1,1.1,1.1
August,1,10.52683732,1,1,1,11.05367465,1.1,1.1,1.1
September,1,10.52848885,1,1,1,11.0569777,1.1,1.1,1.1
October,1,10.53014038,1,1,1,11.06028076,1.1,1.1,1.1
November,1,10.53179191,1,1,1,11.06358382,1.1,1.1,1.1
December,1,10.53344344,1,1,1,11.06688687,1.1,1.1,1.1
2027,1,10.53509496,1,1,1,11.07018993,1.1,1.1,1.1
February,1,10.53674649,1,1,1,11.07349298,1.1,1.1,1.1
March,1,10.53839802,1,1,1,11.07679604,1.1,1.1,1.1
April,1,10.54004955,1,1,1,11.08009909,1.1,1.1,1.1
May,1,10.54170107,1,1,1,11.08340215,1.1,1.1,1.1
June,1,10.5433526,1,1,1,11.0867052,1.1,1.1,1.1
July,1,10.54500413,1,1,1,11.09000826,1.1,1.1,1.1
August,1,10.54665566,1,1,1,11.09331131,1.1,1.1,1.1
September,1,10.54830718,1,1,1,11.09661437,1.1,1.1,1.1
October,1,10.54995871,1,1,1,11.09991742,1.1,1.1,1.1
November,1,10.55161024,1,1,1,11.10322048,1.1,1.1,1.1
December,1,10.55326177,1,1,1,11.10652353,1.1,1.1,1.1
2028,1,10.55491329,1,1,1,11.10982659,1.1,1.1,1.1
February,1,10.55656482,1,1,1,11.11312964,1.1,1.1,1.1
March,1,10.55821635,1,1,1,11.1164327,1.1,1.1,1.1
April,1,10.55986788,1,1,1,11.11973576,1.1,1.1,1.1
May,1,10.56151941,1,1,1,11.12303881,1.1,1.1,1.1
June,1,10.56317093,1,1,1,11.12634187,1.1,1.1,1.1
July,1,10.56482246,1,1,1,11.12964492,1.1,1.1,1.1
August,1,10.56647399,1,1,1,11.13294798,1.1,1.1,1.1
September,1,10.56812552,1,1,1,11.13625103,1.1,1.1,1.1
October,1,10.56977704,1,1,1,11.13955409,1.1,1.1,1.1
November,1,10.57142857,1,1,1,11.14285714,1.1,1.1,1.1
December,1,10.5730801,1,1,1,11.1461602,1.1,1.1,1.1
2029,1,10.57473163,1,1,1,11.14946325,1.1,1.1,1.1
February,1,10.57638315,1,1,1,11.15276631,1.1,1.1,1.1
March,1,10.57803468,1,1,1,11.15606936,1.1,1.1,1.1
April,1,10.57968621,1,1,1,11.15937242,1.1,1.1,1.1
May,1,10.58133774,1,1,1,11.16267547,1.1,1.1,1.1
June,1,10.58298927,1,1,1,11.16597853,1.1,1.1,1.1
July,1,10.58464079,1,1,1,11.16928159,1.1,1.1,1.1
August,1,10.58629232,1,1,1,11.17258464,1.1,1.1,1.1
September,1,10.58794385,1,1,1,11.1758877,1.1,1.1,1.1
October,1,10.58959538,1,1,1,11.17919075,1.1,1.1,1.1
November,1,10.5912469,1,1,1,11.18249381,1.1,1.1,1.1
December,1,10.59289843,1,1,1,11.18579686,1.1,1.1,1.1
2030,1,10.59454996,1,1,1,11.18909992,1.1,1.1,1.1
February,1,10.59620149,1,1,1,11.19240297,1.1,1.1,1.1
March,1,10.59785301,1,1,1,11.19570603,1.1,1.1,1.1
April,1,10.59950454,1,1,1,11.19900908,1.1,1.1,1.1
May,1,10.60115607,1,1,1,11.20231214,1.1,1.1,1.1
June,1,10.6028076,1,1,1,11.20561519,1.1,1.1,1.1
July,1,10.60445912,1,1,1,11.20891825,1.1,1.1,1.1
August,1,10.60611065,1,1,1,11.2122213,1.1,1.1,1.1
September,1,10.60776218,1,1,1,11.21552436,1.1,1.1,1.1
October,1,10.60941371,1,1,1,11.21882742,1.1,1.1,1.1
November,1,10.61106524,1,1,1,11.22213047,1.1,1.1,1.1
December,1,10.61271676,1,1,1,11.22543353,1.1,1.1,1.1
2031,1,10.61436829,1,1,1,11.22873658,1.1,1.1,1.1
February,1,10.61601982,1,1,1,11.23203964,1.1,1.1,1.1
March,1,10.61767135,1,1,1,11.23534269,1.1,1.1,1.1
April,1,10.61932287,1,1,1,11.23864575,1.1,1.1,1.1
May,1,10.6209744,1,1,1,11.2419488,1.1,1.1,1.1
June,1,10.62262593,1,1,1,11.24525186,1.1,1.1,1.1
July,1,10.62427746,1,1,1,11.24855491,1.1,1.1,1.1
August,1,10.62592898,1,1,1,11.25185797,1.1,1.1,1.1
September,1,10.62758051,1,1,1,11.25516102,1.1,1.1,1.1
October,1,10.62923204,1,1,1,11.25846408,1.1,1.1,1.1
November,1,10.63088357,1,1,1,11.26176713,1.1,1.1,1.1
December,1,10.63253509,1,1,1,11.26507019,1.1,1.1,1.1
2032,1,10.63418662,1,1,1,11.26837325,1.1,1.1,1.1
February,1,10.63583815,1,1,1,11.2716763,1.1,1.1,1.1
March,1,10.63748968,1,1,1,11.27497936,1.1,1.1,1.1
April,1,10.63914121,1,1,1,11.27828241,1.1,1.1,1.1
May,1,10.64079273,1,1,1,11.28158547,1.1,1.1,1.1
June,1,10.64244426,1,1,1,11.28488852,1.1,1.1,1.1
July,1,10.64409579,1,1,1,11.28819158,1.1,1.1,1.1
August,1,10.64574732,1,1,1,11.29149463,1.1,1.1,1.1
September,1,10.64739884,1,1,1,11.29479769,1.1,1.1,1.1
October,1,10.64905037,1,1,1,11.29810074,1.1,1.1,1.1
November,1,10.6507019,1,1,1,11.3014038,1.1,1.1,1.1
December,1,10.65235343,1,1,1,11.30470685,1.1,1.1,1.1
2033,1,10.65400495,1,1,1,11.30800991,1.1,1.1,1.1
February,1,10.65565648,1,1,1,11.31131296,1.1,1.1,1.1
March,1,10.65730801,1,1,1,11.31461602,1.1,1.1,1.1
